snr_db,Ps_noisy,N0_measured,N0_theory,rel_err
-2.0,13.730886820047035,12.696767577129663,12.679145539688907,0.0013898442434937144
4.0,4.186043711340033,3.1910003675817635,3.184857364427978,0.0019288157838392834
10.0,1.7980942210979736,0.8003990670417602,0.8,0.000498833802200227
16.0,1.2033978603644822,0.2004256210576479,0.20095091452076635,0.002614038678904138
