phase,epoch,train_loss,train_bce,train_ber,val_loss,val_bce,val_ber,lr,elapsed_s
pretrain,1,0.3148267010231018,0.3138408566226959,0.1576739966068268,1.4082325348164686,1.3861809638067153,0.4587902056076454,0.0009939057285945933,44.5
pretrain,2,0.28166718862724305,0.28124184388160706,0.14097973667430877,1.517320500530945,1.4962094694900185,0.46267909895754944,0.0009757729755661012,30.0
pretrain,3,0.27522430859375,0.27486779447364806,0.13725865678501128,1.775582901861779,1.759637785285187,0.46880951952085326,0.0009460482294732422,30.0
pretrain,4,0.2643779876422882,0.2640222887554169,0.12988607717609404,1.6890768279644717,1.6680194660094305,0.4736314750009215,0.0009054634122155991,30.1
pretrain,5,0.26084804314422605,0.26051659437942504,0.12835013719081878,1.988104177360011,1.9704525607279675,0.47536034850744874,0.0008550178566873411,30.0
pretrain,6,0.2595220091228485,0.25919725959968565,0.12769267707157134,1.779172518027284,1.7566492959492608,0.4745323795686204,0.0007959536998847743,30.0
pretrain,7,0.2585935303134918,0.2582860934257507,0.12726179718208314,1.7978491375038215,1.774298238120126,0.4763920929031994,0.0007297252973710758,30.0
pretrain,8,0.2577840568151474,0.25748915315914156,0.12689309710502625,1.9207310854033408,1.9012975241686847,0.4742792702600814,0.0006579634122155991,30.0
pretrain,9,0.25714611278533933,0.2568600477027893,0.12657495735931396,1.7973030826044103,1.7707281877226402,0.475812946737503,0.0005824350601949144,30.2
pretrain,10,0.2565900022602081,0.2563088687553406,0.12629007725906372,2.0231916140916777,2.0021525914451175,0.47624623244896,0.0005050000000000001,30.1
pretrain,11,0.2559986617984772,0.25573323135185244,0.12601733704471588,1.9853479545651358,1.9632127465019407,0.4764821869858546,0.000427564939805086,30.0
pretrain,12,0.2554849044380188,0.2552316299362183,0.1257401571779251,1.9099129492609555,1.8864133875546973,0.4758622789909685,0.0003520365877844012,30.1
pretrain,13,0.25505894220733644,0.2548141202430725,0.12554801733493806,2.035344181680618,2.015335647909491,0.47714499026498586,0.00028027470262892445,30.0
pretrain,14,0.25464212304496764,0.2544025036907196,0.12533247726154328,1.977865640312139,1.9575477976596494,0.4764972023189656,0.0002140463001152259,30.0
pretrain,15,0.25429063865470886,0.25405525294113157,0.1251336570649147,2.0238179019058995,2.003547624066785,0.4764950571015177,0.00015498214331265904,30.1
pretrain,16,0.2539264331474304,0.2537009680747986,0.12497325712251663,2.0472749637872147,2.0265134436948165,0.4766559305236044,0.00010453658778440108,30.1
pretrain,17,0.25363263299655914,0.2534145163059235,0.1248034170680046,2.0307049929763257,2.009348206691914,0.47637493423206617,6.395177052675796e-05,30.0
pretrain,18,0.25341448937034605,0.25319815827560427,0.1247038771686554,2.075831307407512,2.0560047196400926,0.4763105881797147,3.422702443389901e-05,30.1
pretrain,19,0.25326099062633517,0.25304818008232116,0.12461277726125718,2.030227852501822,2.009731623503539,0.47632345564883954,1.6094271405406862e-05,30.0
pretrain,20,0.25314281434822083,0.25293288306236267,0.12456153730297088,2.0316184386323317,2.0106836188662878,0.47643713597471954,1e-05,30.0
finetune,1,0.5938568719390298,0.5879338018285283,0.2920416133737991,0.377864029442277,0.3770783845445518,0.19166880941273368,0.0002991810233575568,2.5
finetune,2,0.3426521552401469,0.3421963267205926,0.17425410845161052,0.32016384371459256,0.319809422875003,0.16292363679470395,0.0002967330663097039,2.5
finetune,3,0.31377028600494905,0.3135052248137159,0.15990197282198496,0.309139120098042,0.3088658505092614,0.15771128047387112,0.0002926829491861254,2.5
finetune,4,0.306846313994675,0.3066400158027926,0.15627751509990284,0.30510695322753534,0.3049293512287492,0.15557271139860052,0.00028707504591756876,2.6
finetune,5,0.30359999046014585,0.3034279830815662,0.15449434567183595,0.30279639960358146,0.30261285050086123,0.15413985160710422,0.00027997079786577355,2.5
finetune,6,0.30149116661189884,0.30133395304772587,0.15335448773252452,0.3012389862220311,0.301094151346124,0.15344272528350328,0.0002714480406590546,2.5
finetune,7,0.30011668450908097,0.29998595856548765,0.15257217442081344,0.30010297328093083,0.29999703829864327,0.15267910249930808,0.0002616001514088704,2.5
finetune,8,0.2988823767204904,0.2987468829927731,0.15191145379983642,0.2993185745063947,0.2992160771599863,0.15267695999871708,0.0002505350256506492,2.5
finetune,9,0.29790070534512303,0.29777860082755786,0.1514111589190407,0.2985752162274656,0.2984784058571271,0.15206348901140695,0.00023837389521772463,2.5
finetune,10,0.29697347724148454,0.29687191425358783,0.15099040919519643,0.29805746164407815,0.2979418715915164,0.1517074175565757,0.00022524999999999992,2.5
finetune,11,0.2962235193489079,0.2961210672655769,0.1505924220897752,0.2974513844454662,0.29737004261833055,0.15136636206133075,0.0002113071281398321,2.5
finetune,12,0.29564905408473524,0.29555065686844867,0.1502929959138694,0.2970426047323907,0.29696640172827043,0.150958813589461,0.00019669804065905458,2.6
finetune,13,0.2951427253119927,0.2950478371663165,0.1499673226830585,0.29687342215177587,0.2967747126153384,0.15097811712644887,0.00018158279777725494,2.5
finetune,14,0.2947136103257643,0.2946061028736406,0.1496919995045405,0.29658465929319805,0.2965067333543009,0.1510253079916366,0.00016612700525851415,2.5
finetune,15,0.2941458063731203,0.2940528380084775,0.14946033193766384,0.29627661582790493,0.29620589329315733,0.15088159111833838,0.0001505,2.5
finetune,16,0.29377843445086427,0.29368745270976615,0.1492139333433558,0.29605728993851554,0.29598546432149814,0.15043328638523754,0.0001348729947414858,2.5
finetune,17,0.2933992154022655,0.2933123646551147,0.14901386917186565,0.2959414419060048,0.2958742938600145,0.1505534054255189,0.00011941720222274492,2.5
finetune,18,0.29313719781371367,0.29303879439080494,0.148931112697744,0.29573982573026036,0.29564624054398164,0.1504204191590317,0.00010430195934094534,2.5
finetune,19,0.29277518783673595,0.29268419067645995,0.1487514029545191,0.2955462915838046,0.2954846758767803,0.15034534127888174,8.969287186016786e-05,2.6
