phase,epoch,train_loss,train_bce,train_ber,val_loss,val_bce,val_ber,lr,elapsed_s
pretrain,15,0.25289498520660403,0.2528937518863678,0.12486971716213226,2.5150226648658807,2.515014838374566,0.4754976278873331,0.00015498214331265904,45.2
pretrain,16,0.25255410477638246,0.2525529916973114,0.12467143724346161,2.5280603167837854,2.5280487982309308,0.47625481944286685,0.00010453658778440108,31.8
pretrain,17,0.2522808207035065,0.25227977416419983,0.1245363572807312,2.517142414381861,2.517135161179322,0.47595236792118445,6.395177052675796e-05,31.8
pretrain,18,0.2520647749586105,0.2520637673797607,0.1243991571559906,2.552437971815537,2.5524274854893236,0.47613040021896774,3.422702443389901e-05,31.9
pretrain,19,0.2519113361616135,0.2519103759698868,0.12431613716697693,2.5722728664401466,2.572266438752988,0.47595666350851956,1.6094271405406862e-05,28.7
pretrain,20,0.25180642451572416,0.2518054691581726,0.12424103740501403,2.6048938349458295,2.604886314378998,0.4766065949971253,1e-05,31.6
finetune,1,0.6168058158640142,0.6167887029934405,0.27508168027217583,0.3691338691804502,0.3691276522191079,0.18346203102261557,0.0002991810233575568,2.2
finetune,2,0.3388765108937194,0.33887159305396836,0.17227194406324836,0.3227277598837219,0.32272186711692646,0.1647919305132367,0.0002967330663097039,2.2
finetune,3,0.31694678994077935,0.31694264193608973,0.16171888898459671,0.3111980292276475,0.31119493874855075,0.1592299435359631,0.0002926829491861254,2.2
finetune,4,0.30857858824049234,0.30857564201856363,0.15740505249829506,0.30554091718154935,0.3055374926888651,0.1566259069524063,0.00028707504591756876,2.2
finetune,5,0.30416703757204544,0.3041642636397545,0.15507177416069787,0.3029611251708112,0.3029569538940641,0.15536679261004857,0.00027997079786577355,2.3
finetune,6,0.30197733412072963,0.3019742076178178,0.15387272581356723,0.3010128379405082,0.3010107152633839,0.1537151410184874,0.0002714480406590546,2.3
finetune,7,0.3002441394622162,0.3002416813237556,0.15288847478531548,0.3000278619674591,0.3000250515995083,0.1531059596989606,0.0002616001514088704,2.2
finetune,8,0.29892639960995687,0.2989243617450631,0.1521624052332685,0.29901841022026276,0.299016462393658,0.1527927874917894,0.0002505350256506492,2.2
finetune,9,0.2978605564223327,0.2978582516551254,0.15166853797541757,0.2983675063653649,0.2983658434699299,0.15208493807908038,0.00023837389521772463,6.6
finetune,10,0.2971548759258517,0.29715245085744907,0.15129679842855098,0.2977444344659263,0.2977429824241596,0.15200128033917024,0.00022524999999999992,2.3
finetune,11,0.29663329039939734,0.29663119482632666,0.15096710757521775,0.2974698544827105,0.2974681814230342,0.15184898733300028,0.0002113071281398321,2.4
finetune,12,0.29591428107962214,0.2959123426276389,0.15052278890205673,0.29681369487127485,0.29681011635517673,0.15116044455769234,0.00019669804065905458,2.3
finetune,13,0.2954373169267137,0.29543541312198557,0.1503465603419457,0.29655162953655384,0.2965497840299774,0.15123980671026738,0.00018158279777725494,2.3
finetune,14,0.29494749386268815,0.29494570234705736,0.1500192800541441,0.2963206287312027,0.2963181193015034,0.15098455375046854,0.00016612700525851415,2.3
finetune,15,0.2945491849459822,0.2945465616025005,0.14980475353826841,0.29639230451835474,0.29638861351798707,0.15125053223495777,0.0001505,2.3
finetune,16,0.2941555819036211,0.29415290983464326,0.149612456714183,0.2958025148067286,0.29580090668312936,0.15088802962178377,0.0001348729947414858,2.2
finetune,17,0.2939980448703504,0.29399597753677215,0.14949782767873207,0.2958575130940916,0.29585560263865296,0.15082367531657986,0.00011941720222274492,2.3
finetune,18,0.2936084126661813,0.2936065974478947,0.1493170460743656,0.2956280815069484,0.29562584564236805,0.15075718272351135,0.00010430195934094534,2.2
finetune,19,0.2933611586555057,0.2933594286984563,0.14914858543953927,0.2956345644006398,0.2956330282833381,0.15081080871684927,8.969287186016786e-05,2.2
finetune,20,0.2930682098385326,0.2930664142825312,0.14893405776550916,0.29538967782261544,0.29538830880799655,0.15061346804287648,7.575000000000001e-05,2.2
finetune,21,0.2929121246168805,0.2929105942694617,0.14902726088909085,0.2953722034718846,0.29537078794467503,0.15076790605553841,6.262610478227527e-05,2.2
finetune,22,0.29276963567636705,0.29276817643691594,0.14887326315737376,0.2952662348005711,0.29526488749523727,0.15036464693821433,5.046497434935074e-05,2.2
finetune,23,0.292569690806755,0.2925683402582206,0.14876158037338408,0.2953057349597574,0.29530434096284,0.1505362477644172,3.939984859112959e-05,2.3
finetune,24,0.29254271709814894,0.29254134543464755,0.14869783856555346,0.29529501653085805,0.29529353106855477,0.1505083633256746,2.9551959340945373e-05,5.2
finetune,25,0.29239554577043886,0.2923940271226944,0.14871444198706452,0.29518265879650274,0.2951812694534014,0.15054911575773558,2.1029202134226415e-05,2.2
finetune,26,0.2922738806619291,0.2922724176231568,0.14867078863346517,0.29518347863525035,0.29518213391252873,0.1505491146773854,1.3924954082431155e-05,2.2
finetune,27,0.2922265159055081,0.2922251967779984,0.1486592716034814,0.29511153444820387,0.2951101452713103,0.1504440090204707,8.317050813874547e-06,2.3
finetune,28,0.29224082206267293,0.2922394887834901,0.1485759790156074,0.29509102721574326,0.29508975070211213,0.1504997818677633,4.26693369029605e-06,2.3
finetune,29,0.2921575088682705,0.29215621205139664,0.14851545028013757,0.2951138357986252,0.29511254619294,0.15040539985611326,1.8189766424431266e-06,2.3
finetune,30,0.2921582551794677,0.2921569510816257,0.1485617842727382,0.29507869107433776,0.29507741335889703,0.1505555526246742,1e-06,2.3
