phase,epoch,train_loss,train_bce,train_ber,val_loss,val_bce,val_ber,lr,elapsed_s
pretrain,1,0.39972454521751405,0.3649802334423065,0.19340093533992767,1.50525088291831,1.5052460050030565,0.44883739696404085,0.0009939057285945933,86.3
pretrain,2,0.30261883451843263,0.30261618300247195,0.15049217653846741,1.7409064922144566,1.7409034602788322,0.4601008064472742,0.0009757729755661012,48.7
pretrain,3,0.2971556931114197,0.2971540056362152,0.1477161566066742,1.5971166968396784,1.5971150354784684,0.44751607471655896,0.0009460482294732422,49.2
pretrain,4,0.29374163245391843,0.29374041517257693,0.1459058967962265,1.7307788946249105,1.730776724054393,0.4530887929271189,0.0009054634122155991,48.7
pretrain,5,0.29115784605026246,0.2911567573223114,0.144539836766243,1.7568084912359434,1.7568076740053784,0.45296438240994713,0.0008550178566873411,48.7
pretrain,6,0.2890654680709839,0.2890643425579071,0.1434119368019104,1.985426949718284,1.9854257066379746,0.4583676448711148,0.0007959536998847743,48.6
pretrain,7,0.2874708562927246,0.2874697358455658,0.14257049664878846,1.9843090164052832,1.9843025887692656,0.4582389406460337,0.0007297252973710758,48.6
pretrain,8,0.2861582222442627,0.2861571414146423,0.14180815710926056,1.8515893241357824,1.8515887177588857,0.456842548841573,0.0006579634122155991,48.7
pretrain,9,0.28521429790687564,0.2852134164161682,0.14133999693393706,2.0965864701825425,2.096585275328042,0.46173529319883877,0.0005824350601949144,48.7
pretrain,10,0.28444193983078003,0.28444115532112124,0.14091845691490174,1.8816118172339134,1.8816111702000518,0.4586186088215686,0.0005050000000000001,48.7
pretrain,11,0.2838526360988617,0.28385197857666017,0.1406231170988083,1.9874124732052292,1.9874118916316381,0.4607636141756582,0.000427564939805086,49.1
pretrain,12,0.2832968770599365,0.28329630092811586,0.14033815700531005,2.0725244609954685,2.072523985539113,0.46172457094716185,0.0003520365877844012,49.1
pretrain,13,0.28284424048042295,0.28284370570373535,0.14007577697372436,2.0224517249897382,2.022451275717491,0.4601372744279172,0.00028027470262892445,48.8
pretrain,14,0.2825191225605011,0.28251860585403443,0.13995323687267303,2.0392022894360586,2.039201959373101,0.46061131451478693,0.0002140463001152259,49.0
pretrain,15,0.2821985990009308,0.2821981308479309,0.13975823704910278,1.98711611303021,1.9871157030341249,0.4587237158720711,0.00015498214331265904,48.7
pretrain,16,0.2819612915287018,0.2819608551654816,0.1396388770580292,2.0535933682970713,2.0535928928407157,0.4615358128434136,0.00010453658778440108,48.7
pretrain,17,0.2817676360607147,0.28176723439598084,0.1395321368408203,2.0370967125289177,2.0370962487838136,0.46087514976992827,6.395177052675796e-05,48.8
pretrain,18,0.28163360716819763,0.2816332248306274,0.13948529685878755,2.050214294914727,2.0502138849186418,0.4606735189039786,3.422702443389901e-05,48.7
pretrain,19,0.2815341987552643,0.2815338351325989,0.13940901714897155,2.047721345145423,2.0477206953499563,0.4605362356246055,1.6094271405406862e-05,48.8
pretrain,20,0.2814730777797699,0.28147272379684446,0.13937665711784364,1.9912950390656585,1.9912945622285003,0.4603603485442701,1e-05,48.7
finetune,1,0.46424706488954687,0.4642453710436087,0.21622689683312576,0.35989175235084686,0.35989106535042165,0.18054268116963262,0.0002991810233575568,3.8
finetune,2,0.3502538205949104,0.35025325170243465,0.17705259680256308,0.34381799401770535,0.34381729185402216,0.1738953201850562,0.0002967330663097039,4.1
finetune,3,0.34081398762155535,0.3408132909250231,0.17271572887750627,0.33775593233640383,0.3377553209604904,0.1712097763721138,0.0002926829491861254,4.0
finetune,4,0.33621920161781327,0.33621837437309304,0.17051475324809018,0.33462930229384213,0.33462752690135233,0.16996567565604168,0.00028707504591756876,4.0
finetune,5,0.3330610287442346,0.33306011971992394,0.16892950552077138,0.331918294326986,0.3319178174898278,0.1684427218841719,0.00027997079786577355,4.1
finetune,6,0.3307970683392948,0.3307958324871587,0.16786222834641118,0.3303548436929923,0.3303545020849906,0.16791505468525839,0.0002714480406590546,4.1
finetune,7,0.3292407019749165,0.3292400447067179,0.16701269169175967,0.3295401061286951,0.3295396902769842,0.16752895458426817,0.0002616001514088704,4.0
finetune,8,0.3278670499774843,0.32786626765574617,0.16636429030987565,0.3277157411612139,0.3277145406300804,0.16648862772057466,0.0002505350256506492,4.1
finetune,9,0.3266403433790523,0.32663946960541834,0.1656494689108097,0.3267642299615483,0.32676361393181874,0.16614971768569659,0.00023837389521772463,4.1
finetune,10,0.3256189536126286,0.3256180808989733,0.1652504105732101,0.32631731189304747,0.326314796275307,0.16592020227872267,0.00022524999999999992,3.7
finetune,11,0.3247998998281856,0.32479897347705466,0.16482055499392256,0.3255766082198668,0.3255758648878103,0.16553839341170387,0.0002113071281398321,4.3
finetune,12,0.324103709320869,0.32410289197354014,0.16443006743324914,0.3250044737696801,0.3250040391364971,0.16520377126746502,0.00019669804065905458,4.1
finetune,13,0.32342729843086165,0.3234267044724442,0.16402404683398297,0.3244388826616533,0.32443843424601493,0.16476619282616714,0.00018158279777725494,4.0
finetune,14,0.32289253408725327,0.3228917252165611,0.16378943381461994,0.323980451793642,0.32397947124481613,0.16482410584075008,0.00016612700525851415,4.1
finetune,15,0.32238766911793637,0.32238705104819654,0.1634734017428553,0.32388206955855725,0.32388176429890503,0.16443800727398494,0.0001505,3.9
finetune,16,0.32202897526671403,0.3220284706418315,0.16325298273203886,0.32355385263147196,0.3235529788902828,0.16450450003965378,0.0001348729947414858,4.0
finetune,17,0.32169643447231716,0.3216958834542109,0.1631919191678812,0.323318717319635,0.32331841567819697,0.16418918735195465,0.00011941720222274492,4.0
finetune,18,0.3213904093448335,0.3213899172353619,0.16301622726109002,0.3230755065884625,0.3230750984845884,0.16424710067977522,0.00010430195934094534,4.0
finetune,19,0.32118038566310847,0.3211799066006336,0.16290132917862468,0.32295737427378457,0.32295704679343895,0.16427927711960175,8.969287186016786e-05,4.1
finetune,20,0.32088571849936454,0.3208853739951175,0.16276500843286937,0.32272678680145805,0.3227264040250831,0.1640883716057422,7.575000000000001e-05,4.1
finetune,21,0.3207515651673738,0.3207512156218426,0.1626822505906728,0.32277442253438865,0.3227741307119912,0.16419562209654856,6.262610478227527e-05,4.1
finetune,22,0.320609952695139,0.32060962898658824,0.1625885122776274,0.3225129333267597,0.3225124904215464,0.1639446546621253,5.046497434935074e-05,4.1
finetune,23,0.320412585308967,0.3204122599354196,0.16248111424355943,0.3224283765948724,0.32242800432793933,0.16383526198396556,3.939984859112959e-05,4.2
finetune,24,0.32038499144099447,0.3203846590897862,0.16249075655916378,0.32242187150605806,0.3224215803740619,0.16392535136805642,2.9551959340945373e-05,4.1
finetune,25,0.3202732221913188,0.3202729086690994,0.1624018394099069,0.322311667874871,0.3223113545221814,0.1639553808836096,2.1029202134226415e-05,4.2
finetune,26,0.32018042795850565,0.32018010063261804,0.1623517566582177,0.3223085620023825,0.3223082377950504,0.16386528923653676,1.3924954082431155e-05,4.2
finetune,27,0.3201083031855294,0.3201079990019776,0.16231854639181564,0.32228773292785345,0.32228742250297676,0.16382453405565583,8.317050813874547e-06,4.1
finetune,28,0.32019067009673186,0.3201903630828454,0.16234345296000213,0.3222720806484108,0.3222717771147618,0.16388459190413043,4.26693369029605e-06,4.0
finetune,29,0.32007498645272914,0.3200746802865064,0.162288013413669,0.32227501681003384,0.32227472240502414,0.16382882442023303,1.8189766424431266e-06,4.2
finetune,30,0.3201293099452702,0.32012900623104634,0.1623383653839806,0.3222518490139173,0.322251544789867,0.16388245003001467,1e-06,2.2
