phase,epoch,train_loss,train_bce,train_ber,val_loss,val_bce,val_ber,lr,elapsed_s
pretrain,1,0.3155157857952118,0.31504524961662295,0.15907225666809083,1.7333016043208485,1.7332140380658085,0.45379879292067105,0.0009939057285945933,40.2
pretrain,2,0.29076244860839845,0.2907501398200989,0.1441558569498062,1.8752989609422523,1.8752515659675941,0.4558494106887595,0.0009757729755661012,25.2
pretrain,3,0.28806750811195375,0.28805684166526796,0.14285347689819336,1.9288760384281833,1.9288693330974243,0.4589510804233199,0.0009460482294732422,25.3
pretrain,4,0.28604962673187256,0.28604604888916013,0.14186361686325072,2.144362498127509,2.144353771762038,0.4619969844894827,0.0009054634122155991,25.3
pretrain,5,0.2838810182437897,0.2838769530315399,0.14075483688163756,2.130239109172682,2.13021932186256,0.46348776499225774,0.0008550178566873411,25.4
pretrain,6,0.2816536343784332,0.2816510455474854,0.13959731725597382,2.1460815156186306,2.146075034233594,0.46163018733736066,0.0007959536998847743,25.2
pretrain,7,0.2800799655570984,0.2800774042072296,0.1387747971057892,2.176535029004235,2.176530457729436,0.46282710407947275,0.0007297252973710758,25.2
pretrain,8,0.27898459851455687,0.27897859738349917,0.13818883693790435,2.113177441671037,2.1131753455104363,0.46190474922950564,0.0006579634122155991,25.5
pretrain,9,0.27808653120613097,0.27808353503227234,0.13772509714221953,2.1742062973699974,2.1742007558512513,0.4638416854187635,0.0005824350601949144,25.3
pretrain,10,0.2773691237297058,0.2773677576522827,0.1373575970506668,2.181635215015485,2.1816347092326134,0.46230800928654253,0.0005050000000000001,25.3
pretrain,11,0.2766875632553101,0.2766862152633667,0.13699579708099366,2.285230320648593,2.2852296081544607,0.46376661578507344,0.000427564939805086,25.2
pretrain,12,0.2760823020992279,0.2760813606700897,0.13670203708171844,2.268185471322392,2.2681840435725227,0.46312310796907047,0.0003520365877844012,25.2
pretrain,13,0.2755999534702301,0.2755990923156738,0.13645729676628113,2.332231778947134,2.3322306102767416,0.4642106265353829,0.00028027470262892445,25.3
pretrain,14,0.275156212223053,0.2751556261177063,0.13621235676574708,2.2777635745355775,2.2777626704678724,0.4651544272822916,0.0002140463001152259,25.3
pretrain,15,0.2748072717323303,0.27480679722213747,0.13605699693965911,2.3443586200360627,2.3443579337260387,0.46455597389107456,0.00015498214331265904,25.5
pretrain,16,0.2744791846103668,0.27447884732055666,0.13585577696037293,2.3306971929043674,2.330696501071133,0.4652616806625553,0.00010453658778440108,25.3
pretrain,17,0.2742289750118256,0.27422868353271485,0.13571861690998077,2.3385466372491157,2.3385461631735627,0.4641377017739401,6.395177052675796e-05,25.2
pretrain,18,0.27403301126670837,0.2740327709445953,0.13560739707946778,2.3231198820419343,2.3231196463849604,0.4643800821441379,3.422702443389901e-05,25.3
pretrain,19,0.27389923071098327,0.2738990346984863,0.13551503681373597,2.3423770554124004,2.3423768197554264,0.4642406619321323,1.6094271405406862e-05,25.3
pretrain,20,0.2738201280822754,0.27381995250320434,0.1354752569913864,2.3501932412347584,2.3501930028161793,0.46454096169033976,1e-05,25.3
