phase,epoch,train_loss,train_bce,train_ber,val_loss,val_bce,val_ber,lr,elapsed_s
pretrain,1,0.3957226593551636,0.38877478856086733,0.21506379540348053,1.4681832967833457,1.468181694694365,0.4494744609068106,0.0009939057285945933,54.2
pretrain,2,0.30571201698493955,0.30571039711380005,0.15172247691631316,1.7179141635804767,1.7179120109092518,0.4580609047939623,0.0009757729755661012,24.4
pretrain,3,0.2997956026153564,0.29979453144073487,0.14868711667728424,1.836034920275953,1.8360331672703643,0.455392524874911,0.0009460482294732422,25.0
pretrain,4,0.2967349816417694,0.2967340061264038,0.1471162565355301,1.8369198369141149,1.8369179150926254,0.4535435325390584,0.0009054634122155991,24.3
pretrain,5,0.29467943129730223,0.2946782866821289,0.1460329368581772,1.823826349226511,1.823824126287777,0.45461603110565846,0.0008550178566873411,24.3
pretrain,6,0.29299055907440186,0.2929891972732544,0.14515527663707734,1.925559674962198,1.9255589073382442,0.4571449924875666,0.0007959536998847743,24.4
pretrain,7,0.29181669126701354,0.2918149676990509,0.14454019670963286,1.8214533330032827,1.8214523676177148,0.4566773856110657,0.0007297252973710758,25.2
pretrain,8,0.29066619105911257,0.29066461549949646,0.14396037700748443,1.8202033488855809,1.8202018908091955,0.4558923104861835,0.0006579634122155991,25.0
pretrain,9,0.289755781835556,0.28975440025138854,0.1435031567440033,1.9832057159175078,1.9832040628411134,0.4612676862456266,0.0005824350601949144,24.3
pretrain,10,0.2887653010921478,0.2887634243326187,0.1429917567882538,1.9612864079980674,1.961283456711542,0.4617610389917309,0.0005050000000000001,25.0
pretrain,11,0.2878759910106659,0.28787478196334837,0.14255451678466796,1.9380927760935505,1.9380917714318202,0.4564543020208728,0.000427564939805086,24.8
pretrain,12,0.28724744556045534,0.28724656545066835,0.14224581686210633,1.8899774565711036,1.8899750854773667,0.45824108871458324,0.0003520365877844012,24.3
pretrain,13,0.2867019585647583,0.2867011007785797,0.14198941702461243,1.9592980714071364,1.9592976469381946,0.4592792661800655,0.00028027470262892445,24.5
pretrain,14,0.2862933097610474,0.2862924374217987,0.14177017699050903,1.9505155588208938,1.9505140118617348,0.457316590040756,0.0002140463001152259,24.5
pretrain,15,0.28595919319343566,0.2859584930458069,0.14160131697273254,1.9297867963775346,1.9297857076402694,0.4565229380222821,0.00015498214331265904,24.7
pretrain,16,0.28570538590049743,0.2857048182468414,0.14148771688175202,1.9855838059765338,1.985582759277036,0.4590690585611614,0.00010453658778440108,25.2
pretrain,17,0.2854923770866394,0.2854919156913757,0.14137099697875977,1.9430335696190533,1.9430329198235865,0.4589918408589218,6.395177052675796e-05,24.4
pretrain,18,0.2853478138847351,0.28534739352226257,0.14128835709571838,1.946973766139115,1.94697335614303,0.4593286019878191,3.422702443389901e-05,24.6
pretrain,19,0.2852313798789978,0.28523100950813296,0.14125283688926696,1.9931900528355864,1.9931894044209222,0.46030457534538427,1.6094271405406862e-05,24.5
pretrain,20,0.2851661662902832,0.2851658143863678,0.14118759691905974,1.9889719676480484,1.9889712668651678,0.45980479864540247,1e-05,24.5
finetune,1,0.472840768019652,0.4728382845726041,0.22911724729242064,0.3830503684826953,0.38304847954476356,0.19374945924063192,0.0002991810233575568,2.1
finetune,2,0.37402305697084487,0.3740211031555561,0.18939444647648063,0.3657586679137454,0.36575671525433157,0.1857250050790624,0.0002967330663097039,2.3
finetune,3,0.3620271937437449,0.3620253295317748,0.18365712861906475,0.35761042260806586,0.3576088124260479,0.18175460811798688,0.0002926829491861254,2.3
finetune,4,0.35591195403932535,0.35591026016465277,0.1805672468429488,0.3527980537718327,0.3527963243805252,0.17959244532014412,0.00028707504591756876,2.2
finetune,5,0.35200771374773715,0.3520061299560015,0.178668912637629,0.3508824239928852,0.35088103431736845,0.17874516796677065,0.00027997079786577355,2.2
finetune,6,0.3491814789222122,0.3491799707337755,0.17728372819981505,0.3471849303499203,0.3471835634065053,0.1766988379870398,0.0002714480406590546,2.3
finetune,7,0.3470958703072774,0.34709427142521265,0.17619823921240163,0.34616322217709716,0.3461618776333685,0.17627627216199598,0.0002616001514088704,2.3
finetune,8,0.34505459568236035,0.3450532073688926,0.17522871812845542,0.34395292825782725,0.3439516498647704,0.17517588369097642,0.0002505350256506492,2.3
finetune,9,0.3435390138097386,0.34353769627219705,0.1744731873245115,0.3429942644240773,0.3429928368404156,0.1747640479869057,0.00023837389521772463,2.2
finetune,10,0.3421128344440685,0.34211161012718244,0.1737114965582042,0.34318786190845896,0.34318668136060726,0.17473187168771645,0.00022524999999999992,2.2
finetune,11,0.34109237335945175,0.3410911124892646,0.17326235587438918,0.34098329779570935,0.3409820616066277,0.17349635023689228,0.0002113071281398321,2.3
finetune,12,0.34014277076438953,0.34014147043553805,0.17275215200794497,0.34022265319811945,0.3402214729954684,0.17332903789584087,0.00019669804065905458,2.2
finetune,13,0.33942581387782966,0.33942459647794304,0.1725065587787369,0.33964813428086715,0.33964701110024864,0.1728421258778083,0.00018158279777725494,2.2
finetune,14,0.338251347334347,0.33825016953041115,0.17191547073487318,0.33851448018527347,0.3385133311657474,0.17217288273999948,0.00016612700525851415,2.2
finetune,15,0.3376566254784205,0.33765545772352956,0.1715756030269859,0.3383309270168568,0.33832984207679867,0.17199913958580593,0.0001505,2.2
finetune,16,0.3371430722182153,0.33714185723999684,0.171261981674801,0.33767951340288727,0.3376783321646343,0.1717610421967271,0.0001348729947414858,2.2
finetune,17,0.3368322595948354,0.3368310773402662,0.17119368581302138,0.33756314055032866,0.33756207128493687,0.17140926228910494,0.00011941720222274492,2.2
finetune,18,0.3362990541382527,0.3362978348610544,0.17091354281644086,0.33769563478443665,0.3376945787900919,0.1716130379186276,0.00010430195934094534,2.2
finetune,19,0.3359418207540772,0.3359406482165114,0.17069258704774348,0.3371180549858466,0.3371169693553872,0.17161303551500828,8.969287186016786e-05,2.3
finetune,20,0.3357074799688482,0.3357063600279355,0.17060072483311597,0.3367443136624746,0.3367432859106567,0.17106820766325417,7.575000000000001e-05,2.2
finetune,21,0.33544484171488587,0.33544370881796864,0.1704325315220405,0.33641944069404145,0.33641844723215436,0.17122479204403285,6.262610478227527e-05,2.2
finetune,22,0.3351165019496545,0.3351154113417363,0.17031227902988327,0.3365068711062349,0.3365058929738135,0.1710060016759114,5.046497434935074e-05,2.2
finetune,23,0.3349673732324203,0.3349662767818485,0.1702439837020839,0.3362302050371632,0.3362290112182645,0.17071642594652492,3.939984859112959e-05,2.2
finetune,24,0.3347309257251882,0.3347298332862526,0.17018613327094845,0.33608301267098173,0.3360819899181806,0.17105533660787822,2.9551959340945373e-05,2.2
finetune,25,0.33475493479313956,0.3347538491195498,0.17008864548923538,0.33615841541050945,0.3361574078209663,0.1709395069924612,2.1029202134226415e-05,2.2
finetune,26,0.33454890990015895,0.33454781843020986,0.17000642372966226,0.33595636617416275,0.3359553522048003,0.17083655045248317,1.3924954082431155e-05,2.2
finetune,27,0.334473953948061,0.33447288389478974,0.16994911014580358,0.33585552839903504,0.33585445844324197,0.17087944656776696,8.317050813874547e-06,2.3
finetune,28,0.3344239525840575,0.3344228838781085,0.16996758934646178,0.3358626534937789,0.3358616209219372,0.1707893542239002,4.26693369029605e-06,2.2
finetune,29,0.3343592092408398,0.33435814263888464,0.1699357185283505,0.33581484545458545,0.33581382528439657,0.17074860224571417,1.8189766424431266e-06,2.2
finetune,30,0.33438032675079327,0.3343792510368527,0.16997482128969327,0.3358204077748667,0.3358193781308379,0.17072500973773688,1e-06,2.2
