phase,epoch,train_loss,train_bce,train_ber,val_loss,val_bce,val_ber,lr,elapsed_s
finetune,1,0.6006219880407474,0.5983121690484361,0.349934642111312,0.4696589655397481,0.46929486999180325,0.23522950998451106,0.0002991810233575568,18.1
finetune,2,0.4130417830805881,0.41269963504805923,0.2090856459070985,0.37533351440176027,0.3749168392211672,0.19169669191451708,0.0002967330663097039,2.3
finetune,3,0.3621577449632614,0.3619672556526628,0.18504258025052672,0.3522772635962512,0.35216778537225746,0.18024023755560203,0.0002926829491861254,2.3
finetune,4,0.3469527607636112,0.34680602750880873,0.17742246112102444,0.3415343442453125,0.3414344820583496,0.1750557658461121,0.00028707504591756876,2.2
finetune,5,0.33887398541787805,0.33872932996075067,0.1734254617571058,0.33621313995376056,0.33611772205889967,0.17244529772065628,0.00027997079786577355,2.3
finetune,6,0.3339604731399531,0.33384101266099564,0.1709178284914494,0.3320379453071552,0.3319718832879658,0.17054697038251818,0.0002714480406590546,2.2
finetune,7,0.3303730514626261,0.3302369606667948,0.1690473472614218,0.3300584691857535,0.32994450702272426,0.16943800678865842,0.0002616001514088704,2.2
finetune,8,0.32760274266575995,0.3274999159294508,0.16755476702603103,0.32773080773744295,0.32767143523370895,0.16816816716452926,0.0002505350256506492,2.2
finetune,9,0.32545200892850756,0.32536809702493985,0.16660667092966544,0.32614681124687195,0.32604986118533896,0.1675010686496561,0.00023837389521772463,2.2
finetune,10,0.32385378682183635,0.3237643320997601,0.16566660883478515,0.3248467227130016,0.32478796318333225,0.16688759999564665,0.00022524999999999992,2.2
finetune,11,0.32231999856216675,0.32226296716410946,0.16483742768194662,0.3239291022131751,0.3238913239531638,0.16656799405391307,0.0002113071281398321,2.3
finetune,12,0.32099435067986487,0.3209250857150129,0.1642476802118028,0.32314537218178563,0.32301590584317585,0.16608751246546635,0.00019669804065905458,5.1
finetune,13,0.3200907489328074,0.32002680161442576,0.16387004875346264,0.32242910330615704,0.32233312908849304,0.16586657799221016,0.00018158279777725494,2.2
finetune,14,0.31889185091028943,0.3188420523310635,0.16311612409738616,0.32166344399157637,0.3216263304345856,0.16506220086456522,0.00016612700525851415,2.2
finetune,15,0.3180003513437531,0.3179541032014441,0.16272590555180005,0.32090538997140783,0.32087224646475837,0.16487344126494746,0.0001505,2.2
finetune,16,0.3170114366168144,0.3169785214499149,0.16213267641325094,0.3201149144381323,0.32006016841572993,0.16439296179884547,0.0001348729947414858,2.2
finetune,17,0.31596750789465383,0.3159322976599905,0.16144410124297723,0.31967431259533713,0.3196455107027755,0.16388030526644168,0.00011941720222274492,2.3
finetune,18,0.3148848949997661,0.31485163648437947,0.16085596087532017,0.31860164186311146,0.31853013833108146,0.1633097339806665,0.00010430195934094534,2.2
finetune,19,0.3135710968506522,0.3135391099680676,0.15984519390238966,0.3172821723202788,0.31725629908442243,0.16242599501368418,8.969287186016786e-05,2.2
finetune,20,0.3122374372886752,0.3122085344587718,0.159039580687578,0.31618748498494814,0.31616291439569033,0.1616988374677046,7.575000000000001e-05,2.2
finetune,21,0.3111454757712983,0.3111180504734601,0.15821227345573122,0.31511612871285416,0.3150933994366242,0.16094809172875582,6.262610478227527e-05,2.2
finetune,22,0.31001271602235075,0.30998596703082226,0.1576203823918107,0.3141494468142167,0.3141272784123243,0.16029815104758469,5.046497434935074e-05,2.3
finetune,23,0.3091471118021295,0.3091225704029853,0.15706893365804842,0.313334722853382,0.31331322274715384,0.15994208432967344,3.939984859112959e-05,2.2
finetune,24,0.3083613367955873,0.3083373639393175,0.15663372084751429,0.3127738200176023,0.3127520357984578,0.15963319844695337,2.9551959340945373e-05,2.3
finetune,25,0.3077322854930086,0.30770983531208285,0.1563476850335296,0.31239833581452714,0.312371588249362,0.15940582919714022,2.1029202134226415e-05,2.2
finetune,26,0.307289668268419,0.3072668876056149,0.15604611609474914,0.3121981663363321,0.31217773252932723,0.15922564948924567,1.3924954082431155e-05,5.2
finetune,27,0.30693147342610777,0.3069098801709018,0.15592211358557684,0.3119037189308741,0.3118833056057742,0.15916130204330642,8.317050813874547e-06,2.2
finetune,28,0.306839998960942,0.30681866231316623,0.1557898083783044,0.3118241222336383,0.3118039592429324,0.15905834372618433,4.26693369029605e-06,2.3
finetune,29,0.30664018513598384,0.3066190768130444,0.15574186781719723,0.3117748666147161,0.3117548193940785,0.15911625517457914,1.8189766424431266e-06,2.2
finetune,30,0.3066060804048127,0.3065852565057622,0.15577748893966722,0.31168189853212447,0.3116620578565397,0.1589167714758218,1e-06,2.3
