phase,epoch,train_loss,train_bce,train_ber,val_loss,val_bce,val_ber,lr,elapsed_s
pretrain,1,0.549732764465332,0.5492448855571747,0.33597183212280274,1.1266649999315776,1.1266341129631916,0.43371083979594355,0.0009939057285945933,27.6
pretrain,2,0.35214701950454713,0.35211812021446226,0.17391953612232208,1.2608836171249624,1.2608128169839958,0.4414349989362256,0.0009757729755661012,26.4
pretrain,3,0.31995969403076174,0.31994204750823974,0.15781411661624908,1.6933971927279519,1.6933743093515967,0.4616001626546165,0.0009460482294732422,27.0
pretrain,4,0.28632204780197146,0.2862992593917847,0.14055549724006652,1.9715793009021159,1.9715624138399646,0.46497639484387104,0.0009054634122155991,26.6
pretrain,5,0.27901198977851865,0.27900193900489806,0.1371603568983078,2.0110251679537074,2.0110192013011883,0.46905618594062015,0.0008550178566873411,25.9
pretrain,6,0.2755495213317871,0.2755423622932434,0.1356045370950699,2.146130131989884,2.146123818704776,0.4705920109085032,0.0007959536998847743,21.7
pretrain,7,0.27315888368797303,0.2731520424232483,0.13444437695407868,1.9649655689552894,1.9649585370391491,0.4701973280263326,0.0007297252973710758,21.9
pretrain,8,0.27131887134170535,0.27131303343963625,0.13364549695682526,2.184292540433631,2.1842878974593796,0.4723251740828137,0.0006579634122155991,22.2
pretrain,9,0.2698428660392761,0.2698364587020874,0.1330717171058655,2.194484192329842,2.19447468872594,0.47400685469769754,0.0005824350601949144,21.4
pretrain,10,0.2681314172878265,0.2681270437107086,0.1325432967863083,2.3079042933826948,2.3079006357900784,0.4737773404030368,0.0005050000000000001,21.8
pretrain,11,0.2669350425033569,0.2669320032520294,0.13211355716514586,2.4261727431259255,2.426169701575824,0.47382023756670777,0.000427564939805086,23.1
pretrain,12,0.2658741713027954,0.2658716295719147,0.13170483689308166,2.304729796130992,2.304727438129309,0.47448089987308056,0.0003520365877844012,22.2
pretrain,13,0.26500029154777527,0.264997053109169,0.13130527695703506,2.403647030131186,2.4036423430735336,0.4751908939470809,0.00028027470262892445,22.2
pretrain,14,0.2642010544967651,0.26419959908294677,0.13100261701965332,2.463052463654232,2.463049689468423,0.4749485067495815,0.0002140463001152259,23.9
pretrain,15,0.26341468234825133,0.26341360989761353,0.13058455699157714,2.5055643540500623,2.505562260651067,0.47519733432995204,0.00015498214331265904,26.6
pretrain,16,0.2626623951473236,0.2626616300048828,0.13023579698753357,2.4794226538618456,2.479421412162339,0.4753217387869347,0.00010453658778440108,26.7
pretrain,17,0.2620416043319702,0.2620409647731781,0.12994801712226867,2.5071022794871616,2.5071011397624825,0.4767846336363723,6.395177052675796e-05,26.6
pretrain,18,0.2615706947364807,0.2615701317243576,0.12971135680484772,2.5282723085402625,2.5282714651255893,0.4759008942858337,3.422702443389901e-05,26.7
pretrain,19,0.2612061915225983,0.26120567957115176,0.12954093698120117,2.5645879286647815,2.564586951567962,0.476286986901084,1.6094271405406862e-05,26.6
pretrain,20,0.2609917109613419,0.26099122706222533,0.12940919684553145,2.5587063502569865,2.5587052394780208,0.47616686981054707,1e-05,26.8
finetune,1,0.6344452285969019,0.6344223308766928,0.3294541686837154,0.46446044348637366,0.46445107140391745,0.23546975157461367,0.0002991810233575568,2.3
finetune,2,0.4062762435397349,0.40626847356233786,0.20706384475641498,0.36099965931110145,0.36099420007796107,0.1843972473901927,0.0002967330663097039,2.3
finetune,3,0.34983868557337017,0.3498344192070547,0.17882585671978124,0.34045305923554375,0.34044980423637644,0.17428356566970207,0.0002926829491861254,2.3
finetune,4,0.33685669865974227,0.3368534152113419,0.17231827806462893,0.3322985419154116,0.33229410085796746,0.17020805814219156,0.00028707504591756876,2.4
finetune,5,0.32965095985094756,0.32964819510726706,0.16865712810283595,0.3270864196725794,0.32708263839585033,0.16745602591694397,0.00027997079786577355,2.3
finetune,6,0.32504143869719143,0.32503866560298605,0.16653114409443906,0.32368300725389887,0.3236778919556682,0.16569497377792688,0.0002714480406590546,2.3
finetune,7,0.3215212632393478,0.32151859861735876,0.16468262448455928,0.3210463755149178,0.3210435076007409,0.1653968229640558,0.0002616001514088704,2.3
finetune,8,0.31825597089936747,0.31825358651562863,0.16320798831304273,0.3187094616281378,0.3187076628003597,0.16375160580385095,0.0002505350256506492,2.3
finetune,9,0.3159009331509146,0.31589864379011434,0.16202983210987038,0.3171448264573071,0.31714276907424566,0.16319819506863473,0.00023837389521772463,2.4
finetune,10,0.313829555718809,0.3138272851103726,0.1610214760863945,0.3153209230103037,0.3153193731233318,0.16247747376311852,0.00022524999999999992,2.3
finetune,11,0.31228241835896386,0.3122804754403837,0.1602182729047306,0.31425929973433325,0.3142578557856039,0.1614264226276851,0.0002113071281398321,2.3
finetune,12,0.3108711534968096,0.31086921657253663,0.15958058487108506,0.31331946701770275,0.313317992410042,0.16145216278869265,0.00019669804065905458,2.3
finetune,13,0.3098207235518288,0.3098189678503875,0.15901895898425067,0.3127337723701924,0.3127318851710491,0.16105748216950397,0.00018158279777725494,2.3
finetune,14,0.30902762249941435,0.3090257922211293,0.15843537007726646,0.3119896531795443,0.31198689845282346,0.1607829241768478,0.00016612700525851415,2.4
finetune,15,0.3080464943535448,0.3080444850793412,0.1578391950288757,0.31130155619251426,0.3113001599581852,0.1600707831466111,0.0001505,2.3
